userName,score,at,content
Pengguna Google,1,2026-05-25 14:50:00,"jelek, akun d blokir"
Pengguna Google,5,2026-05-25 14:46:39,ga bisa masuk WA kena spam terus
Pengguna Google,5,2026-05-25 14:46:32,bgus skli
Pengguna Google,5,2026-05-25 14:45:23,sangat baik
Pengguna Google,5,2026-05-25 14:45:04,"sengaja kasi bintang 5 biar kebaca,ada bnyk sekali hal yang bikin ga nyaman 1. nomor whatsapp dikit dikit kenon terus 2.""login tidak tersedia untuk saat ini"" 3.grup kenon"
Pengguna Google,1,2026-05-25 14:42:35,akun saya di ban gak jelas gak tahu kena memang sudah error
Pengguna Google,5,2026-05-25 14:41:29,😁😚
Pengguna Google,5,2026-05-25 14:39:53,"keamanan harus diperkuat, tanpa adanya penyadapan/ hacker."
Pengguna Google,1,2026-05-25 14:39:39,jelek
Pengguna Google,4,2026-05-25 14:39:21,mayan bagus
Pengguna Google,5,2026-05-25 14:39:16,baguss bnget
Pengguna Google,5,2026-05-25 14:38:09,aplikasi sangat bagus
Pengguna Google,5,2026-05-25 14:36:59,mohon bantu saya ini terjadi error WhatsApp saya saya sangat meminta tolong kepada admin
Pengguna Google,1,2026-05-25 14:36:54,gak ada cewek nya ahh
Pengguna Google,4,2026-05-25 14:35:03,"pliss next update fitur yg bisa batalin ""read all"", kesel bngt klo ga sengaja kepencet, plus notif panggilan tak terjawabnya kok udh ga ada tertera di iconya misal ""2 pnggilan tak terjawab"" yg blm di lihat gtu. pliss perbaiki yaa!!! untuk kameranya sukakk bngt natural tpi ga bikin keliatan burik🫰🏻"
Pengguna Google,3,2026-05-25 14:34:23,Sangat bagus
Pengguna Google,1,2026-05-25 14:31:16,"Semakin kesini semaking ga jelas aplikasi ini,saya sudah sampe 4 kali ganti kartu ,dan hasil nya ttp sama kena spam terus,tolong lah buat pendiri WhatsApp bagaimana solusinya Data data kerja saya ,saya kirim lewat wa ""Semoga di notice"
Pengguna Google,3,2026-05-25 14:29:21,"perbaiki soal kualitas video status, sebagus apapun hasil kamera handphonenya, setiap jadi status selalu saja pecah hasilnya.."
Pengguna Google,5,2026-05-25 14:28:21,Kok gak isa buka whatspnya kenapa
Pengguna Google,1,2026-05-25 14:26:36,knp selalu ada telpon masuk ngga ada notifnnya hrus masuk ke wa nya bru ada tp org yg nelpon jg katannya cm memangil doang pdhal posisi online terus
Pengguna Google,5,2026-05-25 14:26:33,aplikasinya sangat bagus
Pengguna Google,4,2026-05-25 14:25:43,Bagus
Pengguna Google,5,2026-05-25 14:24:39,tolong jangan di batasi aplikasinya dong udah bintang 5 nih
Pengguna Google,5,2026-05-25 14:22:50,mantap
Pengguna Google,2,2026-05-25 14:22:48,ngelage tidak bisa kirim pesan dan liat status
Pengguna Google,1,2026-05-25 14:20:13,orang gak ngapa ngapain di blok
Pengguna Google,4,2026-05-25 14:18:06,ya bagus
Pengguna Google,5,2026-05-25 14:17:12,bisa menelepon
Pengguna Google,2,2026-05-25 14:16:28,"whatsapp sekarang gajelas bikin saluran doang di blokir, udah 4 no ku di blokir mulu"
Pengguna Google,1,2026-05-25 14:15:51,Ok
Pengguna Google,3,2026-05-25 14:15:38,"Pembaruan mulu, pemulihannya lama bgt"
Pengguna Google,1,2026-05-25 14:15:35,wa gak bisa di gunakan kena tinjauan terus
Pengguna Google,5,2026-05-25 14:14:17,ok
Pengguna Google,4,2026-05-25 14:14:04,Bagus
Pengguna Google,2,2026-05-25 14:12:10,woi tolong lah.. mau pindah ke hp lain kok jadi ribet banget
Pengguna Google,5,2026-05-25 14:10:35,Bagusss
Pengguna Google,1,2026-05-25 14:09:30,"mkin gak jelas aja nih aplikasi wa, ska tiba"" eror"
Pengguna Google,1,2026-05-25 14:09:26,"chat tiba tiba ilang semua dan grup jadi baru lagi/reset ulang, tolong developer kondisikan semenjak colab meta jadi amburadul AI meta juga ngawur, ini chat penting saya pada hilang semua hadeh update terus buat apasi!."
Pengguna Google,5,2026-05-25 14:09:09,Bagus
Pengguna Google,4,2026-05-25 14:09:03,vania ❤️💓💓💓💓💓💓💓
Pengguna Google,5,2026-05-25 14:08:37,bagus
Pengguna Google,5,2026-05-25 14:07:56,mantap
Pengguna Google,5,2026-05-25 14:07:52,like
Pengguna Google,5,2026-05-25 14:06:59,bagus
Pengguna Google,1,2026-05-25 14:06:55,"kamera gak bisa di ganti2 kk, mohon di koreksi ulang kk"
Pengguna Google,4,2026-05-25 14:06:36,"hduh knpanih wa, fitur audio nya knp dihilangkan!!!!"
Pengguna Google,5,2026-05-25 14:06:11,Aplikasi yg bagus
Pengguna Google,5,2026-05-25 14:06:06,mantap
Pengguna Google,5,2026-05-25 14:04:54,sangat baik knpa wa sy tdk dpt di buka
Pengguna Google,5,2026-05-25 14:03:34,kenapa wasap saya terkena spam terus pusat wasap tolong perbaiki lagih dong kalo saya mengunakan wasap karena penting banget bos Makasih
Pengguna Google,5,2026-05-25 14:02:14,Bagus
Pengguna Google,5,2026-05-25 14:00:10,baik
Pengguna Google,1,2026-05-25 13:59:45,Kaga ada asupan yang mantep ya
Pengguna Google,5,2026-05-25 13:58:25,memudahkan komunikasi keperluan pendidikan
Pengguna Google,5,2026-05-25 13:58:10,bagus
Pengguna Google,1,2026-05-25 13:57:40,"susah untuk Menelepon dan Video Call, saat menelfon secara otomatis tertolak dan terus terjadi seperti itu, dan saat kerja juga seperti itu, jadi susah untuk berkomunikasi"
Pengguna Google,2,2026-05-25 13:56:46,hallo WhatsApp kenapa perangkat saya tidak terverifikasi bahwa saya tidak menginstal WhatsApp resmi padahal saya memakai WhatsApp resmi yang tersedia di play store ini tolong ya minta bantuannya
Pengguna Google,5,2026-05-25 13:55:49,baguss bangett
Pengguna Google,1,2026-05-25 13:55:18,apa apaan ini buat story jadi grafik zaman soekarno
Pengguna Google,5,2026-05-25 13:54:33,bagus sangat membantu
Pengguna Google,3,2026-05-25 13:53:13,tiga bintang dluh. banyak iklan
Pengguna Google,4,2026-05-25 13:50:59,"Sebenarnya aplikasi ini memang yang paling oke cuma penyimpanannya tidak seperti FB, you tube, Instagram tread atau sejenisnya jadi ya harus pikiran dulu bila harus kirim media biar gak terhapus atau hilang yang tidak sengaja"
Pengguna Google,5,2026-05-25 13:50:52,👍👍👍👍
Pengguna Google,1,2026-05-25 13:50:36,SETIAP APLOUD STATUS GAMBAR NYA PECAH DAN VIDEO NYA JELEK BANGET
Pengguna Google,1,2026-05-25 13:50:01,bikin story selalu buram kocak.
Pengguna Google,2,2026-05-25 13:49:48,"aplikasi ini apa hanya memilih hp tertentu yg bisa menggunakan,saya 2 kali ganti nomor. tapii selalu terblokir. tanpa ada kesalahan"
Pengguna Google,5,2026-05-25 13:47:51,Baik
Pengguna Google,5,2026-05-25 13:47:02,pokoknya oke
Pengguna Google,3,2026-05-25 13:47:01,sengaja ku kasih 3 bintang soalnya wa sering Ngae bug mana sekarang gak bisa di login
Pengguna Google,5,2026-05-25 13:46:38,sangat bagus terima kasih
Pengguna Google,5,2026-05-25 13:44:41,tolong di bantu akun watsap saya yang di batasi
Pengguna Google,3,2026-05-25 13:44:31,WhatsApp gue eror coook
Pengguna Google,5,2026-05-25 13:43:01,bagus
Pengguna Google,3,2026-05-25 13:42:01,semoga di terimah sama2 teman
Pengguna Google,5,2026-05-25 13:41:04,nice i like it
Pengguna Google,5,2026-05-25 13:40:55,bagus
Pengguna Google,1,2026-05-25 13:40:43,blom teer instal instal
Pengguna Google,5,2026-05-25 13:40:14,coba
Pengguna Google,5,2026-05-25 13:39:45,saya sangat senang
Pengguna Google,5,2026-05-25 13:39:31,sangat baguss
Pengguna Google,5,2026-05-25 13:38:37,"whatsapp Bisa chat dengan orang Yg Jauh Dan Bisa ngobrol dengan teman, tetapi kadang whatsapp ini kadang ngelek kalo di salahkan kouta ,kauta aja banyak dan apa coba yang salah tolong bantu jawab untuk ulasan saya trimakasih konfirmasi saya"
Pengguna Google,5,2026-05-25 13:38:24,adain fitur live dong min di saluran plocc
Pengguna Google,5,2026-05-25 13:33:03,Tolong la jgn gk bisa lagi.whatsaap yang resmi yang mana lagi
Pengguna Google,5,2026-05-25 13:30:54,"whatsapp saya sudah 3 bulan lebih di Spam trus menerus.....sudah malas aku mintah di tinjau terus. sebentar jadi,sebentar di Spam..... pada hal saya tidak melanggar ketentuan Whatsapp....... aku bosan dengan di Spam terus menerus....."
Pengguna Google,1,2026-05-25 13:28:05,"sekarang beberapa orang akun mereka/no WhatsApp messenger merek kena blokiran oleh admin WhatsApp aku minta tolong sama pihak WhatsApp jangan sesukanya memblokir nomor orang yg menggunakan WhatsApp karna mereka membutuhkan yg namanya WhatsApp supa bisa menelfon keluarga mereka kasian sama orang yg anda belokir WhatsApp Mereke, Mereka rela beli kartu demi bisa menelfon keluarga mereka dan ujung-ujungnya akun mereka kena belokiran lagi jadi aku mewakili orang² yg akun Mereka yg keblokir aku minta"
Pengguna Google,3,2026-05-25 13:27:09,semenjak di-update banyak terjadi bug di wa seperti vc yang macet GK gerak dll
Pengguna Google,5,2026-05-25 13:26:28,Semoga bermanfaat
Pengguna Google,5,2026-05-25 13:25:31,kenapa saya ngga bisa buka watsap yah mohon dong di perbaiki
Pengguna Google,2,2026-05-25 13:24:47,selalu selalu dan selalu setiap unggah sw selalu aja blur di album hd di sw nya blur mana di hd in mb/penyimpanan nya tinggi melebihi penyimpanan pada vide sekedar untuk post 24 jam aja masih ribet blur mintak ampun kapan di perbaiki nya jawabnnya ga pernah
Pengguna Google,5,2026-05-25 13:23:57,Sangat baik
Pengguna Google,3,2026-05-25 13:23:56,tolong update durasi tentangnya di matikan/ di sediakan opsi selalu gunakan. karna harus memperbarui tentang setiap sebulan sekali paling lmaa. sangat menyebalkan
Pengguna Google,5,2026-05-25 13:23:42,bagus
Pengguna Google,1,2026-05-25 13:22:35,Oke
Pengguna Google,1,2026-05-25 13:22:17,"maksudnya gimana kok saya download wa dari playstore tapi pas login malah ada tulisan wa tidak resmi, pas saya beralih ke wa bisnis juga sama"
Pengguna Google,5,2026-05-25 13:22:11,good
Pengguna Google,5,2026-05-25 13:22:00,At least aku gk ai 😏
Pengguna Google,5,2026-05-25 13:21:42,asik.
Pengguna Google,5,2026-05-25 13:20:39,Hp ku tidak bisa donlwt
Pengguna Google,5,2026-05-25 13:20:28,menggubugi keluarga
Pengguna Google,1,2026-05-25 13:19:48,"katene update story lakok ga ngirim"" padahal jaringan ku apik😏😏😠😡😡😡😡😡"
Pengguna Google,4,2026-05-25 13:19:38,kenapa akun dibatasi
Pengguna Google,5,2026-05-25 13:19:28,bagus👍
Pengguna Google,4,2026-05-25 13:19:08,chat
Pengguna Google,1,2026-05-25 13:17:43,PACAR SAYA TIDAK PERNAH MEMBALAS CHAT SAYA DAN TERNYATA SAYA DI TIKUNG SAYA PATAH HATI SAYA KECEWE DENGAN PIHAK WHATSAPP
Pengguna Google,5,2026-05-25 13:17:29,bisa mengobrol dengan jarak jauh
Pengguna Google,5,2026-05-25 13:17:28,bagus sekali tapi ketika sya menonton status WhatsApp tdak bisa mendengarkan
Pengguna Google,5,2026-05-25 13:16:52,oke joss
Pengguna Google,5,2026-05-25 13:15:49,baik
Pengguna Google,1,2026-05-25 13:14:54,setelah update malah banyak errornya durasi story terlalu pendek.... lama lama buruk ni apk....
Pengguna Google,3,2026-05-25 13:13:55,jangan makin banyaj penyimpanan nya kasian yang RAM hpnya sedikit
Pengguna Google,5,2026-05-25 13:13:50,baguss
Pengguna Google,5,2026-05-25 13:13:07,emang yang terbaik
Pengguna Google,5,2026-05-25 13:10:43,sangat puas
Pengguna Google,5,2026-05-25 13:10:28,ok
Pengguna Google,5,2026-05-25 13:10:04,kenapa error
Pengguna Google,5,2026-05-25 13:09:56,mantap pokoknya..
Pengguna Google,5,2026-05-25 13:07:49,bagus membantu konikasi
Pengguna Google,5,2026-05-25 13:07:48,oke
Pengguna Google,1,2026-05-25 13:07:34,"Makin hari makin ga jelas ni aplikasi,update mulu,sering eror,notif gak muncul,jadi ga tau ada chat kalo ga buka aplikasi,pdahal udh update Untuk liat sw cuma muter2 doang padahal buka aplikasi lain lancar2 aja makin gak jelas performa whatsapp"
Pengguna Google,4,2026-05-25 13:07:28,Asalamualaikum
Pengguna Google,1,2026-05-25 13:07:19,kenapa keban sendiri
Pengguna Google,5,2026-05-25 13:07:04,oke
Pengguna Google,5,2026-05-25 13:05:21,saran untuk menambahkan keamanan dari virus aku udh kena 10 kali
Pengguna Google,3,2026-05-25 13:04:44,tolong perbaiki ketika VC selalu ceket
Pengguna Google,5,2026-05-25 13:03:51,pengusaha
Pengguna Google,4,2026-05-25 13:02:11,mantap
Pengguna Google,5,2026-05-25 13:00:29,aku sangat suka
Pengguna Google,1,2026-05-25 12:59:12,ada update ny gk enak jadi ny
Pengguna Google,5,2026-05-25 12:58:26,ok
Pengguna Google,4,2026-05-25 12:58:21,ok boss
Pengguna Google,5,2026-05-25 12:58:10,mantappp
Pengguna Google,5,2026-05-25 12:56:42,terbaik
Pengguna Google,5,2026-05-25 12:56:22,ok
Pengguna Google,5,2026-05-25 12:55:33,"tolong lahh WhatsApp jangann beri pembatasan akuuu plisss,akuu sudahh habis 2 nomor karena kena batesan 🙁"
Pengguna Google,5,2026-05-25 12:55:28,ini bagus bgt sih apa lagi kalo ada keperluan ini itu tinggal nelfon atu chat aja
Pengguna Google,1,2026-05-25 12:53:48,no hp lama gk bisa login parahhhh. bisa login sering di spamblock
Pengguna Google,1,2026-05-25 12:53:38,saya beri bintang satu karna wa saya sering keluar dan tidak bisa mengirim pesan
Pengguna Google,5,2026-05-25 12:53:36,mantap
Pengguna Google,1,2026-05-25 12:52:53,"akun saya tidak bisa di gunakan lagi jadi ini gimana, tolong perbaiki whatsapp nya asal jangn penipuan."
Pengguna Google,4,2026-05-25 12:51:50,kena 4bintanf aja Krn sekarang panyak penipuan Krn GK punya editan privasi wa bikin dong edit privasi plas dan GK ada chat ak sedih nya 🤭🫣🙏🏻🙏🏻🫶🏻
Pengguna Google,5,2026-05-25 12:51:26,bagus
Pengguna Google,4,2026-05-25 12:49:34,"mohon untuk TDK terus meminta di upgrade, itu sungguh mengganggu, aplikasi yg bagus tapi terlalu sering kadaluarsa dan harus di upgrade lagi lagi dan lagi..."
Pengguna Google,5,2026-05-25 12:48:31,good
Pengguna Google,5,2026-05-25 12:46:35,baguss
Pengguna Google,1,2026-05-25 12:45:35,ok
Pengguna Google,5,2026-05-25 12:45:20,WhatsApp Sangat membantu dalam usaha saya
Pengguna Google,5,2026-05-25 12:45:11,tolong buka kembali akun WhatsApp ini
Pengguna Google,5,2026-05-25 12:45:04,bagus trimakasi
Pengguna Google,1,2026-05-25 12:44:32,kenapa mau bikin kunci sidik jari ga bisa? ga salah hp gw karna apk lain yg pake sidik jari masih bisa kecuali wa
Pengguna Google,5,2026-05-25 12:44:10,oke sangat membantu....
Pengguna Google,4,2026-05-25 12:42:52,sering banget di suruh update padahal Minggu lalu udah...dimohon untuk developernya jan banyakan di updateny y
Pengguna Google,5,2026-05-25 12:42:51,bagus bagus
Pengguna Google,5,2026-05-25 12:42:39,𝐛𝐚𝐡𝐚𝐠𝐢𝐚
Pengguna Google,1,2026-05-25 12:42:22,gak bisa dapet kode verification
Pengguna Google,5,2026-05-25 12:41:32,ok
Pengguna Google,5,2026-05-25 12:40:31,senang
Pengguna Google,1,2026-05-25 12:40:06,akun saya tiba tiba dalam tinjauan padahal saya tidak melakukan apa apa dan saat mau login loading trus ga bisa login
Pengguna Google,5,2026-05-25 12:39:40,keren cuman sering kenon
Pengguna Google,1,2026-05-25 12:38:54,"apk gajelas,wa ku di banned,asal blokir aja,dikira sini gada data data penting apa? aku sekolah dll gada data penting? kalo suka blokir mah gausah aja,toh wa tu privasi napa ngotak ngatik blokir2 bikin ga nyaman aja pake apk ini."
Pengguna Google,5,2026-05-25 12:37:53,bagus
Pengguna Google,1,2026-05-25 12:37:34,WhatsApp srtelah diupdate dgn versi baru untuk tanda centang kelihatan tidak aktif. pada hal dipengaturan/setelan utk laporan dibaca sdh diaktifkan. Sepertinya WhatApp bukannya lbh bagus tapi makin jelek Skrng status WA juga tidak bisa dihapus.. Ini aplikasi bukannya dengan adanya update malah semakin mundur kualitasnya. Semoga ada aplikasi terbaru dan lbh bagus dari pd WA ini
Pengguna Google,1,2026-05-25 12:37:01,tolong watsap sekarang ko watsap gampang ke blokir si saya sebagai kurir sangan repot sekali kalau harus kayaa gini kadang limit haduhh
Pengguna Google,3,2026-05-25 12:36:09,Gatau dari hp atau nmr nya.. Susah masuk wa nya
Pengguna Google,5,2026-05-25 12:35:46,ok Joss
Pengguna Google,5,2026-05-25 12:35:29,ok
Pengguna Google,5,2026-05-25 12:35:08,"update tan banyak, bagus lah Mayan, buat nge chat nya tapi plis banget ini di status wa kan ada tanda love kita bisa nge like sw orng kan, nah WhatsApp aku cuma pengen tambahin emot lain juga dong di sw tapi yg gak kekirim gitu pokok nya muncul kayak kita nge like sw temen kita, plis pengen banget"
Pengguna Google,5,2026-05-25 12:35:07,bagus dan lebih bagus daripada kata bagus 👍
Pengguna Google,3,2026-05-25 12:34:35,"saya kasi bintang 3 karna bagus juga tapi masalah nya wa sering ke kenon,tinjau terus saya mohon kepada wastapp untuk di longarkan keamananya karena setiap saya chat teman belum di save malah kena kenon,tinjau makasih"
Pengguna Google,1,2026-05-25 12:31:55,"tidak menerima kode otp, dal laporan gak memuaskan..."
Pengguna Google,5,2026-05-25 12:31:22,
Pengguna Google,5,2026-05-25 12:30:15,ada masalah tak bisa nelpon
Pengguna Google,5,2026-05-25 12:30:06,kenapa tidak bisa buat status
Pengguna Google,5,2026-05-25 12:30:02,bagus
Pengguna Google,5,2026-05-25 12:29:03,ok
Pengguna Google,5,2026-05-25 12:28:50,sangat mwah dan membantu
Pengguna Google,5,2026-05-25 12:27:29,karna bagus
Pengguna Google,5,2026-05-25 12:27:00,baguss
Pengguna Google,5,2026-05-25 12:26:47,bagus
Pengguna Google,5,2026-05-25 12:23:39,"sangat berguna untuk berkomunikasi antar lain,tetapi minus nya sering gajelas wa nya,bikin greget"
Pengguna Google,4,2026-05-25 12:23:17,mantap
Pengguna Google,3,2026-05-25 12:23:10,Kenapa kok Wahtsap Syaa Suruh donload wa Resmi sedangkan saya udah donload
Pengguna Google,5,2026-05-25 12:22:34,yaman
Pengguna Google,2,2026-05-25 12:22:20,"apk ini baru aku daftarin dua hari lalu tb², gabisa di gunain dengan masalah ""akun sedang di tinjau"", mohon kerja sama nya, saya perlu apk ini"
Pengguna Google,1,2026-05-25 12:20:23,"suka nge bug kalo lagi video call, kadang tombol kamera sama bagikan layarnya ilang, kadang camera nya nge frez, sekarang mah nambah jelek nih aplikasi👎👎"
Pengguna Google,1,2026-05-25 12:19:23,kenapa ya ko aplksinya ngg bisa digunakan awalnya ngg bisa verifikasi lpas itu sruh download apkl wa yang resmi ngg ngerti mksdny gmn.. Tlng dong di betulin ni aplksi
Pengguna Google,5,2026-05-25 12:17:38,aplikasi yang bagus
Pengguna Google,5,2026-05-25 12:17:37,"Mantaf lh,,pertahan kan jangan bertingkah,,"
Pengguna Google,3,2026-05-25 12:16:35,dari brpa updetan ga ada yang beres mulai dari kontak yang tiba tiba ke apus sampai klo vc tiba tiba nge cres
Pengguna Google,4,2026-05-25 12:16:13,gaada filter buat muka
Pengguna Google,5,2026-05-25 12:14:21,gampang dan modah
Pengguna Google,4,2026-05-25 12:13:13,"Aplikasi nya bagus,cuma kadang ngebug pdhl ada file tp malah ngga ada filenya di wa"
Pengguna Google,5,2026-05-25 12:12:02,"hallo tim WhatsApp,,tiba tiba akun WhatsApp saya diblokir /Akun sedang ditinjau, saya merasa ini adalah kesalahan sistem WhatsApp. mohon untuk ditinjau kembali akun saya dan segera selesaikan masalah ini."
Pengguna Google,5,2026-05-25 12:11:58,bagus
Pengguna Google,5,2026-05-25 12:11:50,Siiip..
Pengguna Google,5,2026-05-25 12:10:00,gooddd joooob
Pengguna Google,5,2026-05-25 12:09:16,Raka
Pengguna Google,5,2026-05-25 12:09:11,bagus aplikasinya
Pengguna Google,5,2026-05-25 12:09:07,BAGUS
Pengguna Google,5,2026-05-25 12:08:19,bagus
Pengguna Google,5,2026-05-25 12:08:15,gas
Pengguna Google,1,2026-05-25 12:07:17,tidak bisa login dan tidak bisa perbaiki akun saya Jngan download aplikasi ini
Pengguna Google,5,2026-05-25 12:07:11,aplikasi WhatsApp Massenger ini sangat membantu saya dan memuaskan sekali 👌👍😎
Pengguna Google,3,2026-05-25 12:06:22,bang ini kok waktu orang lain kirim gambar di grup tapi di saya gambarnya nggk ada ya
Pengguna Google,5,2026-05-25 12:04:28,okey
Pengguna Google,3,2026-05-25 12:04:23,kenak blok Mulu pdhl gk spam
Pengguna Google,5,2026-05-25 12:02:52,👍
Pengguna Google,1,2026-05-25 12:02:51,udah 2 x ganti no masih sering logout sendiri padahal tidak pernah spam. aneh banget WhatsApp sekarang. tolong segera perbaiki masalah seperti ini no penting saya sampe kena blokir padahal ga diapa2in
Pengguna Google,5,2026-05-25 12:02:07,bagus
Pengguna Google,5,2026-05-25 12:00:11,Terbaik
Pengguna Google,5,2026-05-25 11:59:41,bagussss
Pengguna Google,5,2026-05-25 11:57:39,Kren
Pengguna Google,5,2026-05-25 11:54:45,"perbaiki lagi aplikasi kau yah heang, baru pulih dari blokiran udah langsung di blokir otomatis"
Pengguna Google,5,2026-05-25 11:53:07,ini cukup bagus hanya WhatsAp saya sering kali ngelag karena tidak mendapat kode verifikasi dari Whatsap
Pengguna Google,5,2026-05-25 11:53:06,sangat bagus
Pengguna Google,5,2026-05-25 11:51:51,baik banget
Pengguna Google,5,2026-05-25 11:50:38,manfaat
Pengguna Google,1,2026-05-25 11:50:26,"tadi saya buka wa trus tiba tiba katanya wa ini tidak bisa di gunakan lagi ,trus saya coba ulang login lgii sama aja hasil nya tidak bisa di gunakan lagi,mohon bantuannya"
Pengguna Google,5,2026-05-25 11:50:13,bagus
Pengguna Google,5,2026-05-25 11:49:32,oke
Pengguna Google,3,2026-05-25 11:48:56,aneh...sering tidak keluar notifikasi
Pengguna Google,5,2026-05-25 11:47:47,aplikasi j8t. niat nya mau mengungkapkan perasaan ehhh malah ditolak dan di blok.
Pengguna Google,3,2026-05-25 11:47:00,JANGAN UPDATE TERUS TIAP BULAN PLS
Pengguna Google,5,2026-05-25 11:46:51,cepat dan jelas
Pengguna Google,5,2026-05-25 11:46:24,bagus
Pengguna Google,1,2026-05-25 11:45:45,fitur efek saat vc tidak muncul
Pengguna Google,1,2026-05-25 11:45:41,hari hari tinjauan terus ga bisa masuk
Pengguna Google,1,2026-05-25 11:44:29,"kenapa whatshap saya, tidak bisa diapakai padahal baru beberapa hari dipakai"
Pengguna Google,5,2026-05-25 11:44:06,sangat membantu
Pengguna Google,5,2026-05-25 11:43:44,kakak kenapa WhatsApp saya sering di tinjau kenapa kak
Pengguna Google,5,2026-05-25 11:42:36,ok
Pengguna Google,1,2026-05-25 11:42:19,no saya 1 lgi di bekukan. nomor di dlmnya penting bgt. kode verifikasi juga dri kmrn disuruh tunggi 7 jam mulu. tim wa juga tidak tau dimana yg harus dihubungi. wa saya juga tdk terhubung dgn gmail. saya kecewa bgt sama wa
Pengguna Google,5,2026-05-25 11:40:19,makasih udah membantu saya untuk komunikasi sama kerabat meskipun jarak jauh🙏🙏
Pengguna Google,5,2026-05-25 11:39:06,terimakaiaih
Pengguna Google,4,2026-05-25 11:37:22,sudah dari sd pakai ini
Pengguna Google,5,2026-05-25 11:36:36,ini bagus untuk ber komunikasi sama orng yg jauh
Pengguna Google,1,2026-05-25 11:35:52,karna gabisa pake filter
Pengguna Google,1,2026-05-25 11:35:08,sangat bagus
Pengguna Google,5,2026-05-25 11:34:39,BAgus
Pengguna Google,3,2026-05-25 11:32:44,"tolong ini pas lagi vidio call kameranya sering ngebug dan itu fix bukan dr device kami ini dari aplikasinya soalnya beberapa orang juga mengalami hal yang sama dan ini sangat tidak nyaman membuat komunikasi menjadi tidak efesien. tolong segera diperbaiki, terimakasih!"
Pengguna Google,5,2026-05-25 11:32:04,"bagus whatssap yg dlu, itu di status nya jadi males buat liat status orang soalnya ke pinggir berjejer nya.. ga kaya dulu enak berjejer ke bawah .."
Pengguna Google,5,2026-05-25 11:31:18,knpa wa saya diblok
Pengguna Google,5,2026-05-25 11:31:18,good
Pengguna Google,5,2026-05-25 11:29:15,berguna bgt
Pengguna Google,5,2026-05-25 11:28:04,tolong tim WhatsApp jangan di blok wa saya sudah 2 hari di blok
Pengguna Google,1,2026-05-25 11:28:02,"sering log out sendiri, padahal ga ada perangkat tertaut lainya pas masuk malah loading lama"
Pengguna Google,5,2026-05-25 11:28:02,kenapa wa saya kenak batasi
Pengguna Google,5,2026-05-25 11:27:20,sangat baik dan membantu
Pengguna Google,2,2026-05-25 11:27:10,WA saya bermasalah mulu knpa iihh 🥲
Pengguna Google,4,2026-05-25 11:27:08,"WhatsApp versi baru skrg kenapa ya? kalo hapus chat ga ada konfirmasi lagi soal media yg sempet di kirim ikut di hapus atau engga, tibatiba langsung konfirmasi hapus trus media chat (foto, vid) otomatis ke hapus juga. kayanya dulu engga.. balikin kaya dulu aja, supaya kalau mau hapus chat, ada konfirm apakah foto vidio dan dokumen mau ikut di hapus atau engga. trims"
Pengguna Google,5,2026-05-25 11:26:45,baik bagus
Pengguna Google,5,2026-05-25 11:26:16,memudahkan
Pengguna Google,5,2026-05-25 11:25:20,Bisa ga klo kirim apa² jgan gak burik gitu 💥..
Pengguna Google,1,2026-05-25 11:25:16,Mau daftar nomor selalu di bilang apk tidak resmi
Pengguna Google,1,2026-05-25 11:24:56,akun saya di blok padahal itu yg login cmn saya doang...
Pengguna Google,5,2026-05-25 11:23:10,saya sengaja memberikan bintang 5 karna wa saya sering tekenot dan bug
Pengguna Google,5,2026-05-25 11:22:53,ok
Pengguna Google,5,2026-05-25 11:22:42,👍👍👍👍👍
Pengguna Google,3,2026-05-25 11:22:33,saya udah beli kartu 2kali tetep aja kena ban terus .ohon pihak WhatsApp diperbaiki sistem nya
Pengguna Google,5,2026-05-25 11:21:50,baik buat obrolan
Pengguna Google,5,2026-05-25 11:21:08,bagus
Pengguna Google,5,2026-05-25 11:20:20,ok
Pengguna Google,5,2026-05-25 11:19:45,ok
Pengguna Google,5,2026-05-25 11:19:13,saya senang
Pengguna Google,5,2026-05-25 11:18:40,sangat bagus
Pengguna Google,5,2026-05-25 11:18:37,bagus
Pengguna Google,4,2026-05-25 11:18:24,masih bnyak kurangnya
Pengguna Google,5,2026-05-25 11:18:17,baik
Pengguna Google,5,2026-05-25 11:17:38,Tolong Donggg Ini Saya Mauuuuu Mensinkronkan WA Ke Kontak Tapi Gak Bisa Otomatis Di Sinkronkan WA Ke Kontak Itu Gimana Ya Solusinyaaaaaa
Pengguna Google,5,2026-05-25 11:17:21,Whatsapp tidak bisa
Pengguna Google,5,2026-05-25 11:16:33,sangat bagus
Pengguna Google,5,2026-05-25 11:16:12,ok huu
Pengguna Google,4,2026-05-25 11:16:07,bagus hanya sja kadang ngkk bisa di buka dan menerima pesan nomor kontak juga sering hilang padahal suda di save tolong di perbaiki LGI masa buka ytp jdi buka WhatsApp Loding banget
Pengguna Google,1,2026-05-25 11:14:54,"wa nya tolol GK guna, masa saya pake baru SE hari ilang, harus ganti nomor, udh berapaa kalo aku ganti nomor tetap aja. tolong wa nya di perbaiki"
Pengguna Google,5,2026-05-25 11:13:05,terbaik
Pengguna Google,5,2026-05-25 11:13:02,bisa gomong ama pcr
Pengguna Google,5,2026-05-25 11:12:45,ok
Pengguna Google,5,2026-05-25 11:12:17,bagus
Pengguna Google,5,2026-05-25 11:12:13,Mantap
